path,file_size_bytes,total_sheets,has_vba,domain,project_number,status
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-007-BM (not required).xls,73216,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-008-BM (not required).xls,73216,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-009-YH.xls,73216,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-010-DH.xls,73216,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-011-DH.xls,73216,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-012-BA-WF.xls,66048,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-013-TE.xls,73728,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-014-GJ.xls,73728,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-015-KK.xls,73728,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-016-DH.xls,73728,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-017-DH.xls,73728,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-018-KK.xls,73728,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-019-DH.xls,73216,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-020-DH.xls,73216,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-021-GN.xls,73216,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-022-GN-RS.xls,73728,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-023-DH.xls,88064,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-024-GN.xls,73728,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-025-KK.xls,73728,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-026-JS.xls,73728,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-027-DH.xls,87552,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-028-DH.xls,87552,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-029-BA-JT.xls,73728,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-030-DH.xls,87552,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TAF/2100-TAF-031-GN.xls,73728,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-2001 SLHR Temperature De-Rating/Rev 04 (CR)/CR Comments/2100-CSH-1182-01 - 2100-TNE-2001-04 (DRAFT).xls,82944,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-2001 SLHR Temperature De-Rating/Rev 04 (CR)/CR Comments/2100-CSH-1182-01 - 2100-TNE-2001-04.xls,81920,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-3001 Flat Vs Domed Bulkheads/Rev 04 (For Approval)/IFA Comments/2100-CSH-1042-01 - 2100-TNE-3001-04.xls,75776,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-3006 SLHR URA Frame Interface Spool Forging Interim Assessment/Rev 04 (CR)/CR Comments/2100-CSH-1170-01 - 2100-TNE-3006-04 (response).xls,70656,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-3006 SLHR URA Frame Interface Spool Forging Interim Assessment/Rev 04 (CR)/CR Comments/2100-CSH-1170-01 - 2100-TNE-3006-04.xls,69120,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-3007 SLHR LRA Frame Interface Spool Forging Interim Assessment/FEA_spool_results.xls,353280,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-3007 SLHR LRA Frame Interface Spool Forging Interim Assessment/FEA_spool_results_22_10_08.xls,59904,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-3007 SLHR LRA Frame Interface Spool Forging Interim Assessment/LRA Spool Sensitivities.xls,29184,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-3007 SLHR LRA Frame Interface Spool Forging Interim Assessment/Rev 03 (CR)/CR Comments/2100-CSH-1171-01 - 2100-TNE-3007-03 (response).xls,67584,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-3007 SLHR LRA Frame Interface Spool Forging Interim Assessment/Rev 03 (CR)/CR Comments/2100-CSH-1171-01 - 2100-TNE-3007-03.xls,67072,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-5001 8-in Gas Lift SLHR Feasibility Study/Rev 01 (for information)/Uncontrolled/Gas Lift Costs.xls,174592,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-5001 8-in Gas Lift SLHR Feasibility Study/Rev 01 (for information)/Uncontrolled/Gas Lift Weight Calcs.xls,79360,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-5001 8-in Gas Lift SLHR Feasibility Study/Rev 01 (for information)/Uncontrolled/Tank Sizing.xls,19456,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-5005 Buoyancy Tank Transition Study/Rev 04 (CR)/CR Comments/2100-CSH-1161-01 - 2100-TNE-5005-04.xls,68608,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-5011 Revised Dynamic Analysis Methodology and Validation for Updated Metocean Data/Rev 02 (CR)/CR Comments/2100-CSH-1239-01 - 2100-TNE-5011-02.xls,124928,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-5011 Revised Dynamic Analysis Methodology and Validation for Updated Metocean Data/Rev 02 (CR)/CR Comments/Superseded/2100-CSH-1239-01 - 2100-TNE-5011-02 (BA).xls,124416,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TNE/2100-TNE-5011 Revised Dynamic Analysis Methodology and Validation for Updated Metocean Data/Rev 02 (CR)/CR Comments/Superseded/2100-CSH-1239-01 - 2100-TNE-5011-02 (DRAFT).xls,130560,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0001 wk42 we 20_10_07-04.xls,190464,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0002 wk43 we 27_10_07-02.xls,191488,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0003 wk44 we 03_11_07.xls,204288,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0004 wk45 we 10_11_07.xls,244736,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0005 wk46 we 17_11_07.xls,239616,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0006 wk47 we 24_11_07.xls,241152,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0007 wk48 we 01_12_07.xls,248320,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0008 wk49 we 08_12_07.xls,245248,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0009 wk50 we 15_12_07.xls,246272,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0010 wk51 we 22_12_07.xls,240640,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0011 wk01 we 05_01_08.xls,237568,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0012 wk02 we 12_01_08.xls,252928,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0013 wk03 we 19_01_08.xls,270336,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0014 wk04 we 26_01_08.xls,300032,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0015 wk05 we 02_02_08.xls,316928,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0016 wk06 we 09_02_08.xls,306688,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0017 wk07 we 16_02_08.xls,309248,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0017-02 wk07 we 16_02_08.xls,306176,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0018 wk08 we 23_02_08.xls,307712,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0019 wk09 we 01_03_08.xls,285696,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0020 wk10 we 08_03_08.xls,294912,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0021 wk11 we 15_03_08.xls,305152,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0022 wk12 we 22_03_08.xls,293888,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0023 wk13 we 29_03_08.xls,293376,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0024 wk14 we 05_04_08.xls,313856,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0025 wk15 we 12_04_08.xls,297472,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0026 wk16 we 19_04_08.xls,289792,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0027 wk17 we 26_04_08.xls,324096,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0028 wk18 we 03_05_08.xls,338944,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0029 wk19 we 10_05_08.xls,312320,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0030 wk20 we 17_05_08.xls,320000,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0031 wk21 we 24_05_08.xls,355840,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0032 wk22 we 31_05_08.xls,329728,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0033 wk23 we 07_06_08.xls,332288,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0034 wk24 we 14_06_08.xls,348160,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0035 wk25 we 21_06_08.xls,357376,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0036 wk26 we 28_06_08.xls,325120,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0037 wk27 we 05_07_08.xls,346624,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0038 wk28 we 12_07_08.xls,355328,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0039 wk29 we 19_07_08.xls,336384,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0039 wk29 we 19_07_08_02.xls,346112,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0039 wk29 we 19_07_08_03.xls,325120,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0040 wk30 we 26_07_08.xls,329728,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0040 wk30 we 26_07_08_02.xls,336896,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0041 wk31 we 02_08_08.xls,340992,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
/mnt/ace/digitalmodel/docs/domain/subsea-risers/riser-eng-job/2100-blk31-slor-design/Documents/TSH/2100-TSH-0042 wk32 we 09_08_08.xls,295936,0,False,riser,2100,"ok (valid BIFF binary, xlrd needed for details)"
